ES_PRECLUSIÓN,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,AÑO_HECHOS,AÑO_ENTRADA,AÑO_DENUNCIA,DELITO,TOTAL_PROCESOS,shape_leng,shape_area,dpto_narea
NO,Santander,GIRÓN,2021,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,La Guajira,RIOHACHA,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,4,10.792601093,1.70697645445,20620.2390234
NO,Norte de Santander,CÚCUTA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Norte de Santander,CÚCUTA,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,23,10.7038112357,1.79232544093,21856.7542768
NO,Bolívar,CARTAGENA,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,16.2734304452,2.19566893448,26720.3286039
NO,Cundinamarca,VILLETA,2021,2021,2021,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,13.1242523552,1.82362856343,22370.4571891
NO,Boyaca,MONIQUIRÁ,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,15.906766577,1.88838670901,23137.9976372
NO,La Guajira,MAICAO,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
NO,Cundinamarca,SUSA,2020,2023,2020,DE LOS ATENTADOS INFORMATICOS Y OTRAS INFRACCIONES,1,13.1242523552,1.82362856343,22370.4571891
NO,Tolima,IBAGUÉ,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,4,9.55010974311,1.96502937926,24139.432402
NO,Santander,BARRANCABERMEJA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,14,11.8780221134,2.49910965538,30561.565448
NO,Córdoba,PLANETA RICA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,7,9.71124758822,2.05751146679,25086.2825214
NO,Cauca,TORIBIO,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,13.9531135167,2.5344153441,31242.8671159
NO,Antioquia,MEDELLÍN,2020,2020,2020,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",10,21.4927974328,5.13510342668,62807.0043767
NO,Norte de Santander,SALAZAR,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Cauca,SILVIA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,13.9531135167,2.5344153441,31242.8671159
NO,Sucre,MORROA,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,8.55910984351,0.87080658833,10591.8002183
NO,Tolima,IBAGUÉ,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,11,9.55010974311,1.96502937926,24139.432402
NO,Quindío,ARMENIA,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,2.5548254469,0.15742372943,1933.57084668
NO,Caldas,NEIRA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Antioquia,CAUCASIA,2020,2020,2020,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Bolívar,MAGANGUÉ,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,La Guajira,MAICAO,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,10.792601093,1.70697645445,20620.2390234
NO,Norte de Santander,EL ZULIA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Cesar,LA JAGUA DE IBIRICO,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,12.5722523685,1.85820475345,22565.3114034
NO,Cundinamarca,JUNÍN,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Meta,VILLAVICENCIO,2022,2022,2022,MANIPULACION DE EQUIPOS MOVILES TERMINALES. ART 105 DE LEY 1453 DE 2.011,3,18.1945932784,6.73617147417,82830.3839042
NO,Valle del Cauca,GINEBRA,2020,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Tolima,VILLARRICA,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Antioquia,URRAO,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Magdalena,FUNDACIÓN,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
NO,Quindío,QUIMBAYA,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,2.5548254469,0.15742372943,1933.57084668
NO,Huila,GARZÓN,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
NO,Cesar,CHIMICHAGUA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,12.5722523685,1.85820475345,22565.3114034
NO,Córdoba,LORICA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,9.71124758822,2.05751146679,25086.2825214
NO,Tolima,ATACO,2021,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Bolívar,VILLANUEVA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,3,16.2734304452,2.19566893448,26720.3286039
NO,Valle del Cauca,ZARZAL,2021,2021,2021,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,12.6568228841,1.67948958582,20665.581324
NO,Cauca,CALDONO,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
NO,Antioquia,CIUDAD BOLÍVAR,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Huila,ACEVEDO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
NO,Cauca,POPAYÁN,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,3,13.9531135167,2.5344153441,31242.8671159
NO,Norte de Santander,SALAZAR,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Boyaca,SORA,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Valle del Cauca,SAN PEDRO,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,12.6568228841,1.67948958582,20665.581324
NO,Tolima,PALOCABILDO,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Norte de Santander,LOURDES,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Meta,GUAMAL,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,18.1945932784,6.73617147417,82830.3839042
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2023,2023,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",1,3.76537101301,0.13220788538,1622.8529796
NO,Nariño,POTOSÍ,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Valle del Cauca,CANDELARIA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Caquetá,EL DONCELLO,2022,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.2186395305,7.54024098645,92831.2825956
NO,Bolívar,TURBACO,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,16.2734304452,2.19566893448,26720.3286039
NO,Risaralda,MISTRATÓ,2023,2023,2023,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,4.85153003237,0.28978864568,3556.75006367
NO,Norte de Santander,EL ZULIA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Antioquia,MEDELLÍN,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,3.76537101301,0.13220788538,1622.8529796
NO,Cundinamarca,LA VEGA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Antioquia,LA CEJA,2020,2021,2021,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,COPACABANA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Valle del Cauca,BUGALAGRANDE,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Antioquia,LA CEJA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,La Guajira,SAN JUAN DEL CESAR,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,10.792601093,1.70697645445,20620.2390234
NO,Risaralda,BELÉN DE UMBRÍA,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,4.85153003237,0.28978864568,3556.75006367
NO,Casanare,TRINIDAD,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
NO,Cundinamarca,SOACHA,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Putumayo,ORITO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.7079224606,2.10796483335,25976.2831054
NO,Magdalena,SANTA MARTA,2022,2022,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,2,10.8137685322,1.90926645339,23135.9407566
NO,Córdoba,PLANETA RICA,2023,2023,2023,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,9.71124758822,2.05751146679,25086.2825214
NO,Bolívar,ARENAL,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Cundinamarca,MADRID,2020,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,13.1242523552,1.82362856343,22370.4571891
NO,Antioquia,RETIRO,2020,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Cundinamarca,ZIPAQUIRÁ,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",2,13.1242523552,1.82362856343,22370.4571891
NO,Nariño,PASTO,2021,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Nariño,CUMBAL,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Nariño,EL PEÑOL,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Valle del Cauca,CALI,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,53,12.6568228841,1.67948958582,20665.581324
NO,Atlántico,BARANOA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,2.57160117315,0.27382342738,3314.45839315
NO,Cauca,JAMBALÓ,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,191,13.9531135167,2.5344153441,31242.8671159
NO,Cesar,SAN DIEGO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
NO,Quindío,CALARCA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,11,2.5548254469,0.15742372943,1933.57084668
NO,Huila,NEIVA,2022,2022,2022,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR APROVECHARSE DE LA CONFIANZA DEPOSITADA POR EL POSEEDOR DE LA INFORMACION O POR QUIEN TUVIERE UN VINCULO CONTRACTUAL CON ESTE. ART. 269H N3",1,19.3941026673,4.50890774976,18141.6605485
NO,Santander,BUCARAMANGA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,7,11.8780221134,2.49910965538,30561.565448
NO,Antioquia,HELICONIA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Huila,NEIVA,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,5,19.3941026673,4.50890774976,18141.6605485
NO,Antioquia,BELLO,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,22,21.4927974328,5.13510342668,62807.0043767
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2020,2020,2020,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR SER COMETIDO POR EL RESPONSABLE DE LA ADMINISTRACION, MANEJO O CONTROL DE DICHA INFORMACION. ART. 269H N8",1,3.76537101301,0.13220788538,1622.8529796
NO,Cundinamarca,FACATATIVÁ,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Vichada,PUERTO CARREÑO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,7,17.2926130132,8.10068049164,100063.370595
NO,Boyaca,CHIQUINQUIRÁ,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,15.906766577,1.88838670901,23137.9976372
NO,Cesar,BOSCONIA,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,6,12.5722523685,1.85820475345,22565.3114034
NO,Antioquia,SAN RAFAEL,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Bolívar,MAGANGUÉ,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,13,16.2734304452,2.19566893448,26720.3286039
NO,Antioquia,MEDELLÍN,2022,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,21.4927974328,5.13510342668,62807.0043767
NO,Norte de Santander,CÚCUTA,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,8,10.7038112357,1.79232544093,21856.7542768
NO,Cauca,ROSAS,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,13.9531135167,2.5344153441,31242.8671159
NO,Antioquia,MEDELLÍN,2021,2021,2021,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,16,21.4927974328,5.13510342668,62807.0043767
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2023,2023,2023,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",7,3.76537101301,0.13220788538,1622.8529796
NO,Antioquia,SAN PEDRO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,7,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,MEDELLÍN,2020,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,11,21.4927974328,5.13510342668,62807.0043767
NO,Huila,PITALITO,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,10,19.3941026673,4.50890774976,18141.6605485
NO,Guainía,INÍRIDA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,5,21.1790506698,5.74793739457,71289.3546825
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS ART 269C LEY 1273 DE 2009 AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",1,3.76537101301,0.13220788538,1622.8529796
NO,Valle del Cauca,YUMBO,2023,2023,2023,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,2,12.6568228841,1.67948958582,20665.581324
NO,Córdoba,SAN ANDRÉS SOTAVENTO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,9.71124758822,2.05751146679,25086.2825214
NO,Antioquia,SAN VICENTE,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Valle del Cauca,CALIMA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Cundinamarca,CACHIPAY,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Norte de Santander,OCANA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,10.7038112357,1.79232544093,21856.7542768
NO,Boyaca,DUITAMA,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,6,15.906766577,1.88838670901,23137.9976372
NO,Casanare,TAURAMENA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,5,12.1327629426,3.6150628285,44394.2358513
NO,Cundinamarca,LA MESA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Meta,PUERTO GAITÁN,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
NO,Santander,BUCARAMANGA,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,5,11.8780221134,2.49910965538,30561.565448
NO,Bolívar,ARJONA,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Antioquia,FREDONIA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Nariño,PASTO,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,3,12.8395081019,2.54843109135,31497.0335099
NO,Caldas,MANIZALES,2023,2023,2023,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,6.66450211841,0.60549767869,7425.22016079
NO,Bolívar,SANTA ROSA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Tolima,IBAGUÉ,2022,2023,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Cundinamarca,AGUA DE DIOS,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Bolívar,SAN PABLO,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,3,16.2734304452,2.19566893448,26720.3286039
NO,Cundinamarca,FOMEQUE,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Huila,SAN AGUSTÍN,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,19.3941026673,4.50890774976,18141.6605485
NO,Boyaca,COVARACHÍA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Santander,PÁRAMO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Huila,PITALITO,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
NO,Boyaca,TUTA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Antioquia,MEDELLÍN,2022,2022,2022,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,21.4927974328,5.13510342668,62807.0043767
NO,Cundinamarca,TOPAIPÍ,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cundinamarca,FUNZA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,13.1242523552,1.82362856343,22370.4571891
NO,Magdalena,SANTA MARTA,2020,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
